架次编号,时刻（s）,阶段,状态,链路裕量（dB）
T15,4611.758,cruise,中继,3.089
T15,4612.757,cruise,中继,3.068
T15,4613.756,cruise,中继,3.047
T15,4614.754,cruise,中继,3.026
T15,4615.753,cruise,中继,3.006
T15,4616.752,cruise,中继,2.985
T15,4617.75,cruise,中继,2.964
T15,4618.749,cruise,中继,2.943
T15,4619.748,cruise,中继,2.922
T15,4620.746,cruise,中继,2.901
T15,4621.745,cruise,中继,2.88
T15,4622.744,cruise,中继,2.859
T15,4623.742,cruise,中继,2.839
T15,4624.741,cruise,中继,2.818
T15,4625.74,cruise,中继,2.797
T15,4626.738,cruise,中继,2.776
T15,4627.737,cruise,中继,2.755
T15,4628.736,cruise,中继,2.734
T15,4629.734,cruise,中继,2.713
T15,4630.733,cruise,中继,2.693
T15,4631.732,cruise,中继,2.672
T15,4631.732,descent,中继,2.672
T15,4632.721,descent,中继,2.671
T15,4633.711,descent,中继,2.671
T15,4634.7,descent,中继,2.671
T15,4635.69,descent,中继,2.67
T15,4636.679,descent,中继,2.67
T15,4637.669,descent,中继,2.67
T15,4638.658,descent,中继,2.669
T15,4639.648,descent,中继,2.669
T15,4640.637,descent,中继,2.669
T15,4641.627,descent,中继,2.668
T15,4642.616,descent,中继,2.668
T15,4643.606,descent,中继,2.667
T15,4644.595,descent,中继,2.667
T15,4645.585,descent,中继,2.667
T15,4646.574,descent,中继,2.666
T15,4647.564,descent,中继,2.666
T15,4648.553,descent,中继,2.666
T15,4649.543,descent,中继,2.665
T15,4650.532,descent,中继,2.665
T15,4651.522,descent,中继,2.664
T15,4652.512,descent,中继,2.664
T15,4653.501,descent,中继,2.664
T15,4654.491,descent,中继,2.663
T15,4655.48,descent,中继,2.663
T15,4656.47,descent,中继,2.663
T15,4657.459,descent,中继,2.662
T15,4658.449,descent,中继,2.662
T15,4659.438,descent,中继,2.661
T15,4660.428,descent,中继,2.661
T15,4661.417,descent,中继,2.661
T15,4662.407,descent,中继,2.66
T15,4663.396,descent,中继,2.66
T15,4664.386,descent,中继,2.659
T15,4665.375,descent,中继,2.659
T15,4666.365,descent,中继,2.659
T15,4667.354,descent,中继,2.658
T15,4668.344,descent,中继,2.658
T15,4669.333,descent,中继,2.657
T15,4670.323,descent,中继,2.657
T15,4671.312,descent,中继,2.656
T15,4672.302,descent,中继,2.656
T15,4673.291,descent,中继,2.656
T15,4674.281,descent,中继,2.655
T15,4675.27,descent,中继,2.655
T15,4676.26,descent,中继,2.654
T15,4677.249,descent,中继,2.654
T15,4678.239,descent,中继,2.654
T15,4679.228,descent,中继,2.653
T15,4680.218,descent,中继,2.653
T15,4681.207,descent,中继,2.652
T15,4682.197,descent,中继,2.652
T15,4683.187,descent,中继,2.651
T15,4684.176,descent,中继,2.651
T15,4685.166,descent,中继,2.651
T15,4686.155,descent,中继,2.65
T15,4687.145,descent,中继,2.65
T15,4688.134,descent,中继,2.649
T15,4689.124,descent,中继,2.649
T15,4690.113,descent,中继,2.648
T15,4691.103,descent,中继,2.648
T15,4692.092,descent,中继,2.647
T15,4693.082,descent,中继,2.647
T15,4694.071,descent,中继,2.647
T15,4695.061,descent,中继,2.646
T15,4696.05,descent,中继,2.646
T15,4697.04,descent,中继,2.645
T15,4698.029,descent,中继,2.645
T15,4699.019,descent,中继,2.644
T15,4700.008,descent,中继,2.644
T15,4700.998,descent,中继,2.643
T15,4701.987,descent,中继,2.643
T15,4702.977,descent,中继,2.642
T15,4703.966,descent,中继,2.642
T15,4704.956,descent,中继,2.641
T15,4705.945,descent,中继,2.641
T15,4706.935,descent,中继,2.641
T15,4707.924,descent,中继,2.64
T15,4708.914,descent,中继,2.64
T15,4709.903,descent,中继,2.639
T15,4710.893,descent,中断,-5.801
T15,4711.882,descent,中断,-5.801
T15,4712.872,descent,中断,-5.801
T15,4713.861,descent,中断,-5.801
T15,4714.851,descent,中断,-5.801
T15,4715.841,descent,中断,-5.801
T15,4716.83,descent,中断,-5.801
T15,4716.83,handover,中断,-5.801
T15,5112.83,handover,中继,9.981
T15,5112.83,climb,中继,9.981
T15,5113.817,climb,中继,9.981
T15,5114.803,climb,中继,9.981
T15,5115.79,climb,中继,9.981
T15,5116.777,climb,中继,9.981
T15,5117.763,climb,中继,9.981
T15,5118.75,climb,中继,9.981
T15,5119.737,climb,中继,9.981
T15,5120.723,climb,中继,9.981
T15,5121.71,climb,中继,9.981
T15,5122.697,climb,中继,9.981
T15,5123.683,climb,中继,9.981
T15,5124.67,climb,中继,9.981
T15,5125.656,climb,中继,9.981
T15,5126.643,climb,中继,9.981
T15,5127.63,climb,中继,9.981
T15,5128.616,climb,中继,9.981
T15,5129.603,climb,中继,9.981
T15,5130.59,climb,中继,9.981
T15,5131.576,climb,中继,9.981
T15,5132.563,climb,中继,9.981
T15,5133.55,climb,中继,9.981
T15,5134.536,climb,中继,9.981
T15,5135.523,climb,中继,9.981
T15,5136.51,climb,中继,9.981
T15,5137.496,climb,中继,9.981
T15,5138.483,climb,中继,9.981
T15,5139.47,climb,中继,9.981
T15,5140.456,climb,中继,9.981
T15,5141.443,climb,中继,9.981
T15,5142.429,climb,中继,9.981
T15,5143.416,climb,中继,9.981
T15,5144.403,climb,中继,9.981
T15,5145.389,climb,中继,9.981
T15,5146.376,climb,中继,9.981
T15,5147.363,climb,中继,9.981
T15,5148.349,climb,中继,9.981
T15,5149.336,climb,中继,9.981
T15,5150.323,climb,中继,9.981
T15,5151.309,climb,中继,9.981
T15,5152.296,climb,中继,9.981
T15,5153.283,climb,中继,9.981
T15,5154.269,climb,中继,9.981
T15,5155.256,climb,中继,9.981
T15,5156.243,climb,中继,9.981
T15,5157.229,climb,中继,9.981
T15,5158.216,climb,中继,9.981
T15,5159.202,climb,中继,9.981
T15,5160.189,climb,中继,9.981
T15,5161.176,climb,中继,9.981
T15,5162.162,climb,中继,9.981
T15,5163.149,climb,中继,9.981
T15,5164.136,climb,中继,9.981
T15,5165.122,climb,中继,9.981
T15,5166.109,climb,中继,9.981
T15,5167.096,climb,中继,9.981
T15,5168.082,climb,中继,9.981
T15,5169.069,climb,中继,9.981
T15,5170.056,climb,中继,9.981
T15,5171.042,climb,中继,9.981
T15,5172.029,climb,中继,9.981
T15,5173.016,climb,中继,9.981
T15,5174.002,climb,中继,9.981
T15,5174.989,climb,中继,9.981
T15,5175.975,climb,中继,9.981
T15,5176.962,climb,中继,9.981
T15,5177.949,climb,中继,9.981
T15,5178.935,climb,中继,9.981
T15,5179.922,climb,中继,9.981
T15,5180.909,climb,中继,9.981
T15,5180.909,cruise,中继,9.981
T15,5181.907,cruise,中继,9.981
T15,5182.906,cruise,中继,9.981
T15,5183.905,cruise,中继,9.981
T15,5184.903,cruise,中继,9.981
T15,5185.902,cruise,中继,9.981
T15,5186.901,cruise,中继,9.981
T15,5187.899,cruise,中继,9.981
T15,5188.898,cruise,中继,9.981
T15,5189.897,cruise,中继,9.981
T15,5190.895,cruise,中继,9.981
T15,5191.894,cruise,中继,9.981
T15,5192.893,cruise,中继,9.981
T15,5193.891,cruise,中继,9.981
T15,5194.89,cruise,中继,9.981
T15,5195.889,cruise,中继,9.981
T15,5196.887,cruise,中继,9.981
T15,5197.886,cruise,中继,9.981
T15,5198.885,cruise,中继,9.981
T15,5199.883,cruise,中继,9.981
T15,5200.882,cruise,中继,9.981
T15,5201.881,cruise,中继,9.981
T15,5202.879,cruise,中继,9.981
T15,5203.878,cruise,中继,9.981
T15,5204.877,cruise,中继,9.981
T15,5205.875,cruise,中继,9.981
T15,5206.874,cruise,中继,9.981
T15,5207.873,cruise,中继,9.981
T15,5208.871,cruise,中继,9.981
T15,5209.87,cruise,中继,9.981
T15,5210.869,cruise,中继,9.981
T15,5211.867,cruise,中继,9.981
T15,5212.866,cruise,中继,9.981
T15,5213.865,cruise,中继,9.981
T15,5214.863,cruise,中继,9.981
T15,5215.862,cruise,中继,9.981
T15,5216.861,cruise,中继,9.981
T15,5217.859,cruise,中继,9.981
T15,5218.858,cruise,中继,9.981
T15,5219.857,cruise,中继,9.981
T15,5220.855,cruise,中继,9.981
T15,5221.854,cruise,中继,9.981
T15,5222.853,cruise,中继,9.981
T15,5223.851,cruise,中继,9.981
T15,5224.85,cruise,中继,9.981
T15,5225.849,cruise,中继,9.981
T15,5226.847,cruise,中继,9.981
T15,5227.846,cruise,中继,9.981
T15,5228.845,cruise,中继,9.981
T15,5229.843,cruise,中继,9.981
T15,5230.842,cruise,中继,9.981
T15,5231.841,cruise,中继,9.981
T15,5232.839,cruise,中继,9.981
T15,5233.838,cruise,中继,9.981
T15,5234.837,cruise,中继,9.981
T15,5235.835,cruise,中继,9.981
T15,5236.834,cruise,中继,9.981
T15,5237.833,cruise,中继,9.981
T15,5238.831,cruise,中继,9.981
T15,5239.83,cruise,中继,9.981
T15,5240.829,cruise,中继,9.981
T15,5241.827,cruise,中继,9.981
T15,5242.826,cruise,中继,9.981
T15,5243.825,cruise,中继,9.981
T15,5244.823,cruise,中继,9.981
T15,5245.822,cruise,中继,9.981
T15,5246.821,cruise,中继,9.981
T15,5247.819,cruise,中继,9.981
T15,5248.818,cruise,中继,9.981
T15,5249.817,cruise,中继,9.981
T15,5250.815,cruise,中继,9.981
T15,5251.814,cruise,中继,9.981
T15,5252.813,cruise,中继,9.981
T15,5253.811,cruise,中继,9.981
T15,5254.81,cruise,中继,9.981
T15,5255.809,cruise,中继,9.981
T15,5256.807,cruise,中继,9.981
T15,5257.806,cruise,中继,9.981
T15,5258.805,cruise,中继,9.981
T15,5259.803,cruise,中继,9.981
T15,5260.802,cruise,中继,9.981
T15,5261.801,cruise,中继,9.981
T15,5262.799,cruise,中继,9.981
T15,5263.798,cruise,中继,9.981
T15,5264.797,cruise,中继,9.981
T15,5265.795,cruise,中继,9.981
T15,5266.794,cruise,中继,9.981
T15,5267.793,cruise,中继,9.981
T15,5268.791,cruise,中继,9.981
T15,5269.79,cruise,中继,9.981
T15,5270.789,cruise,中继,9.981
T15,5271.787,cruise,中继,9.981
T15,5272.786,cruise,中继,9.981
T15,5273.785,cruise,中继,9.981
T15,5274.783,cruise,中继,9.981
T15,5275.782,cruise,中继,9.981
T15,5276.781,cruise,中继,9.981
T15,5277.779,cruise,中继,9.981
T15,5278.778,cruise,中继,9.981
T15,5279.777,cruise,中继,9.981
T15,5280.775,cruise,中继,9.981
T15,5281.774,cruise,中继,9.981
T15,5282.773,cruise,中继,9.981
T15,5283.771,cruise,中继,9.981
T15,5284.77,cruise,中继,9.981
T15,5285.769,cruise,中继,9.981
T15,5286.767,cruise,中继,9.981
T15,5287.766,cruise,中继,9.981
T15,5288.765,cruise,中继,9.981
T15,5289.763,cruise,中继,9.981
T15,5290.762,cruise,中继,9.981
T15,5291.761,cruise,中继,9.981
T15,5292.759,cruise,中继,9.981
T15,5293.758,cruise,中继,9.981
T15,5294.757,cruise,直连,6.365
T15,5295.755,cruise,中继,9.981
T15,5296.754,cruise,中继,9.981
T15,5297.753,cruise,直连,6.43
T15,5298.751,cruise,直连,6.452
T15,5299.75,cruise,中继,9.981
T15,5300.749,cruise,直连,6.496
T15,5301.747,cruise,直连,6.518
T15,5302.746,cruise,直连,6.54
T15,5303.745,cruise,直连,6.562
T15,5304.743,cruise,直连,6.584
T15,5305.742,cruise,直连,6.606
T15,5306.741,cruise,直连,6.629
T15,5307.739,cruise,直连,6.651
T15,5308.738,cruise,直连,6.673
T15,5309.737,cruise,直连,6.696
T15,5310.735,cruise,直连,6.718
T15,5311.734,cruise,直连,6.741
T15,5312.733,cruise,直连,6.763
T15,5313.731,cruise,直连,6.786
T15,5314.73,cruise,直连,6.809
T15,5315.729,cruise,直连,6.831
T15,5316.727,cruise,直连,6.854
T15,5317.726,cruise,直连,6.877
T15,5318.725,cruise,直连,6.9
T15,5319.723,cruise,直连,6.923
T15,5320.722,cruise,直连,6.946
T15,5321.721,cruise,直连,6.969
T15,5322.719,cruise,直连,6.993
T15,5323.718,cruise,直连,7.016
T15,5324.717,cruise,直连,7.039
T15,5325.715,cruise,直连,7.063
T15,5326.714,cruise,直连,7.086
T15,5327.713,cruise,直连,7.11
T15,5328.711,cruise,直连,7.133
T15,5329.71,cruise,直连,7.157
T15,5330.709,cruise,直连,7.181
T15,5331.707,cruise,直连,7.204
T15,5332.706,cruise,直连,7.228
T15,5333.705,cruise,直连,7.252
T15,5334.703,cruise,直连,7.276
T15,5335.702,cruise,直连,7.3
T15,5336.701,cruise,直连,7.324
T15,5337.699,cruise,直连,7.348
T15,5338.698,cruise,直连,7.373
T15,5339.697,cruise,直连,7.397
T15,5340.695,cruise,直连,7.421
T15,5341.694,cruise,直连,7.446
T15,5342.693,cruise,直连,7.47
T15,5343.691,cruise,直连,7.495
T15,5344.69,cruise,直连,7.52
T15,5345.689,cruise,直连,7.544
T15,5346.687,cruise,直连,7.569
T15,5347.686,cruise,直连,7.594
T15,5348.685,cruise,直连,7.619
T15,5349.683,cruise,直连,7.644
T15,5350.682,cruise,直连,7.669
T15,5351.681,cruise,直连,7.694
T15,5352.679,cruise,直连,7.719
T15,5353.678,cruise,直连,7.745
T15,5354.677,cruise,直连,7.77
T15,5355.675,cruise,直连,7.795
T15,5356.674,cruise,直连,7.821
T15,5357.673,cruise,直连,7.847
T15,5358.671,cruise,直连,7.872
T15,5359.67,cruise,直连,7.898
T15,5360.669,cruise,直连,7.924
T15,5361.667,cruise,直连,7.95
T15,5362.666,cruise,直连,7.976
T15,5363.665,cruise,直连,8.002
T15,5364.663,cruise,直连,8.028
T15,5365.662,cruise,直连,8.054
T15,5366.661,cruise,直连,8.08
T15,5367.659,cruise,直连,8.107
T15,5368.658,cruise,直连,8.133
T15,5369.657,cruise,直连,8.16
T15,5370.655,cruise,直连,8.186
T15,5371.654,cruise,直连,8.213
T15,5372.653,cruise,直连,8.24
T15,5373.651,cruise,直连,8.267
T15,5374.65,cruise,直连,8.294
T15,5375.649,cruise,直连,8.321
T15,5376.647,cruise,直连,8.348
T15,5377.646,cruise,直连,8.375
T15,5378.645,cruise,直连,8.402
T15,5379.643,cruise,直连,8.43
T15,5380.642,cruise,直连,8.457
T15,5381.641,cruise,直连,8.485
T15,5382.639,cruise,直连,8.512
T15,5383.638,cruise,直连,8.54
T15,5384.637,cruise,直连,8.568
T15,5385.635,cruise,直连,8.596
T15,5386.634,cruise,直连,8.624
T15,5387.633,cruise,直连,8.652
T15,5388.631,cruise,直连,8.68
T15,5389.63,cruise,直连,8.708
T15,5390.629,cruise,直连,8.736
T15,5391.627,cruise,直连,8.765
T15,5392.626,cruise,直连,8.793
T15,5393.625,cruise,直连,8.822
T15,5394.623,cruise,直连,8.851
T15,5395.622,cruise,直连,8.88
T15,5396.621,cruise,直连,8.909
T15,5397.619,cruise,直连,8.938
T15,5398.618,cruise,直连,8.967
T15,5399.617,cruise,直连,8.996
T15,5400.615,cruise,直连,9.025
T15,5401.614,cruise,直连,9.055
T15,5402.613,cruise,直连,9.084
T15,5403.611,cruise,直连,9.114
T15,5404.61,cruise,直连,9.143
T15,5405.609,cruise,直连,9.173
T15,5406.607,cruise,直连,9.203
T15,5407.606,cruise,直连,9.233
T15,5408.605,cruise,直连,9.263
T15,5409.603,cruise,直连,9.293
T15,5410.602,cruise,直连,9.324
T15,5411.601,cruise,直连,9.354
T15,5412.599,cruise,直连,9.385
T15,5413.598,cruise,直连,9.415
T15,5414.597,cruise,直连,9.446
T15,5415.595,cruise,直连,9.477
T15,5416.594,cruise,直连,9.508
T15,5417.593,cruise,直连,9.539
T15,5418.591,cruise,直连,9.57
T15,5419.59,cruise,直连,9.601
T15,5420.589,cruise,直连,9.633
T15,5421.587,cruise,直连,9.664
T15,5422.586,cruise,直连,9.696
T15,5423.585,cruise,直连,9.728
T15,5424.583,cruise,直连,9.76
T15,5425.582,cruise,直连,9.792
T15,5426.581,cruise,直连,9.824
T15,5427.579,cruise,直连,9.856
T15,5428.578,cruise,直连,9.888
T15,5429.577,cruise,直连,9.921
T15,5430.575,cruise,直连,9.953
T15,5431.574,cruise,直连,9.986
T15,5432.573,cruise,直连,10.019
T15,5433.571,cruise,直连,10.052
T15,5434.57,cruise,直连,10.085
T15,5435.569,cruise,直连,10.118
T15,5436.567,cruise,直连,10.151
T15,5437.566,cruise,直连,10.185
T15,5438.565,cruise,直连,10.218
T15,5439.563,cruise,直连,10.252
T15,5440.562,cruise,直连,10.286
T15,5441.561,cruise,直连,10.32
T15,5442.559,cruise,直连,10.354
T15,5443.558,cruise,直连,10.388
T15,5444.557,cruise,直连,10.423
T15,5445.555,cruise,直连,10.457
T15,5446.554,cruise,直连,10.492
T15,5447.553,cruise,直连,10.527
T15,5448.551,cruise,直连,10.562
T15,5449.55,cruise,直连,10.597
T15,5450.549,cruise,直连,10.632
T15,5451.547,cruise,直连,10.667
T15,5452.546,cruise,直连,10.703
T15,5453.545,cruise,直连,10.739
T15,5454.543,cruise,直连,10.774
T15,5455.542,cruise,直连,10.81
T15,5456.541,cruise,直连,10.846
T15,5457.539,cruise,直连,10.883
T15,5458.538,cruise,直连,10.919
T15,5459.537,cruise,直连,10.956
T15,5460.535,cruise,直连,10.992
T15,5461.534,cruise,直连,11.029
T15,5462.533,cruise,直连,11.066
T15,5463.531,cruise,直连,11.103
T15,5464.53,cruise,直连,11.141
T15,5465.529,cruise,直连,11.178
T15,5466.527,cruise,直连,11.216
T15,5467.526,cruise,直连,11.254
T15,5468.525,cruise,直连,11.291
T15,5469.523,cruise,直连,11.33
T15,5470.522,cruise,直连,11.368
T15,5471.521,cruise,直连,11.406
T15,5472.519,cruise,直连,11.445
T15,5473.518,cruise,直连,11.484
T15,5474.517,cruise,直连,11.523
T15,5475.515,cruise,直连,11.562
T15,5476.514,cruise,直连,11.601
T15,5477.513,cruise,直连,11.641
T15,5478.511,cruise,直连,11.681
T15,5479.51,cruise,直连,11.72
T15,5480.509,cruise,直连,11.761
T15,5481.507,cruise,直连,11.801
T15,5482.506,cruise,直连,11.841
T15,5483.505,cruise,直连,11.882
T15,5484.503,cruise,直连,11.923
T15,5485.502,cruise,直连,11.964
T15,5486.501,cruise,直连,12.005
T15,5487.499,cruise,直连,12.046
T15,5488.498,cruise,直连,12.088
T15,5489.497,cruise,直连,12.13
T15,5490.495,cruise,直连,12.172
T15,5491.494,cruise,直连,12.214
T15,5492.493,cruise,直连,12.256
T15,5493.491,cruise,直连,12.299
T15,5494.49,cruise,直连,12.342
T15,5495.489,cruise,直连,12.385
T15,5496.487,cruise,直连,12.428
T15,5497.486,cruise,直连,12.471
T15,5498.485,cruise,直连,12.515
T15,5499.483,cruise,直连,12.559
T15,5500.482,cruise,直连,12.603
T15,5501.481,cruise,直连,12.647
T15,5502.479,cruise,直连,12.692
T15,5503.478,cruise,直连,12.737
T15,5504.477,cruise,直连,12.782
T15,5505.475,cruise,直连,12.827
T15,5506.474,cruise,直连,12.872
T15,5507.473,cruise,直连,12.918
T15,5508.471,cruise,直连,12.964
T15,5509.47,cruise,直连,13.01
T15,5510.469,cruise,直连,13.057
T15,5511.467,cruise,直连,13.103
T15,5512.466,cruise,直连,13.15
T15,5513.465,cruise,直连,13.198
T15,5514.463,cruise,直连,13.245
T15,5515.462,cruise,直连,13.293
T15,5516.461,cruise,直连,13.341
T15,5517.459,cruise,直连,13.389
T15,5518.458,cruise,直连,13.437
T15,5519.457,cruise,直连,13.486
T15,5520.455,cruise,直连,13.535
T15,5521.454,cruise,直连,13.585
T15,5522.453,cruise,直连,13.634
T15,5523.451,cruise,直连,13.684
T15,5524.45,cruise,直连,13.734
T15,5525.449,cruise,直连,13.785
T15,5526.447,cruise,直连,13.835
T15,5527.446,cruise,直连,13.886
T15,5528.445,cruise,直连,13.938
T15,5529.443,cruise,直连,13.989
T15,5530.442,cruise,直连,14.041
T15,5531.44,cruise,直连,14.094
T15,5532.439,cruise,直连,14.146
T15,5533.438,cruise,直连,14.199
T15,5534.436,cruise,直连,14.252
T15,5535.435,cruise,直连,14.306
T15,5536.434,cruise,直连,14.36
T15,5537.432,cruise,直连,14.414
T15,5538.431,cruise,直连,14.468
T15,5539.43,cruise,直连,14.523
T15,5540.428,cruise,直连,14.579
T15,5541.427,cruise,直连,14.634
T15,5542.426,cruise,直连,14.69
T15,5543.424,cruise,直连,14.746
T15,5544.423,cruise,直连,14.803
T15,5545.422,cruise,直连,14.86
T15,5546.42,cruise,直连,14.917
T15,5547.419,cruise,直连,14.975
T15,5548.418,cruise,直连,15.033
T15,5549.416,cruise,直连,15.092
T15,5550.415,cruise,直连,15.151
T15,5551.414,cruise,直连,15.21
T15,5552.412,cruise,直连,15.27
T15,5553.411,cruise,直连,15.33
T15,5554.41,cruise,直连,15.39
T15,5555.408,cruise,直连,15.451
T15,5556.407,cruise,直连,15.513
T15,5557.406,cruise,直连,15.575
T15,5558.404,cruise,直连,15.637
T15,5559.403,cruise,直连,15.699
T15,5560.402,cruise,直连,15.763
T15,5561.4,cruise,直连,15.826
T15,5562.399,cruise,直连,15.89
T15,5563.398,cruise,直连,15.955
T15,5564.396,cruise,直连,16.02
T15,5565.395,cruise,直连,16.085
T15,5566.394,cruise,直连,16.151
T15,5567.392,cruise,直连,16.218
T15,5568.391,cruise,直连,16.285
T15,5569.39,cruise,直连,16.352
T15,5570.388,cruise,直连,16.42
T15,5571.387,cruise,直连,16.489
T15,5572.386,cruise,直连,16.558
T15,5573.384,cruise,直连,16.627
T15,5574.383,cruise,直连,16.697
T15,5575.382,cruise,直连,16.768
T15,5576.38,cruise,直连,16.839
T15,5577.379,cruise,直连,16.911
T15,5578.378,cruise,直连,16.984
T15,5579.376,cruise,直连,17.057
T15,5580.375,cruise,直连,17.131
T15,5581.374,cruise,直连,17.205
T15,5582.372,cruise,直连,17.28
T15,5583.371,cruise,直连,17.355
T15,5584.37,cruise,直连,17.431
T15,5585.368,cruise,直连,17.508
T15,5586.367,cruise,直连,17.586
T15,5587.366,cruise,直连,17.664
T15,5588.364,cruise,直连,17.743
T15,5589.363,cruise,直连,17.822
T15,5590.362,cruise,直连,17.903
T15,5591.36,cruise,直连,17.984
T15,5592.359,cruise,直连,18.066
T15,5593.358,cruise,直连,18.148
T15,5594.356,cruise,直连,18.231
T15,5595.355,cruise,直连,18.315
T15,5596.354,cruise,直连,18.4
T15,5597.352,cruise,直连,18.486
T15,5598.351,cruise,直连,18.573
T15,5599.35,cruise,直连,18.66
T15,5600.348,cruise,直连,18.748
T15,5601.347,cruise,直连,18.837
T15,5602.346,cruise,直连,18.927
